EntryName,Status,Week_1,Week_2
Joey-Casino-1,Alive,PIT,SF
Joey-Casino-2,Eliminated,LV,TB
JoeyMac23-1,Alive,JAC,PHI
JOEYMITCH-2,Eliminated,JAC,TB
JOEYMITCH-3,Alive,JAC,PHI
JOEYMITCH-4,Eliminated,PIT,TB
JOEYMITCH-5,Eliminated,PIT,LAC
Joey-R-758-1,Alive,DET,SF
joflynn-1,Eliminated,PIT,TB
joflynn-2,Eliminated,PIT,TB
joflynn-3,Eliminated,PIT,TB
joflynn-4,Eliminated,NYJ,TB
jogrosso485-1,Eliminated,PIT,TB
jogrosso485-2,Alive,DET,SF
Johaitis05-1,Eliminated,JAC,TB
johesy-1,Eliminated,JAC,TB
John-44-1,Eliminated,LV,TB
John-633-1,Eliminated,PIT,TB
John-633-2,Eliminated,JAC,LAC
john91900-1,Eliminated,JAC,TB
johnarmes-1,Alive,PHI,KC
johnarmes-2,Eliminated,PIT,TB
johnberg55-1,Alive,JAC,SF
johnberg55-2,Eliminated,PIT,TB
John-Cutrell-1,Eliminated,LV,TB
John-Cutrell-2,Eliminated,PIT,LAC
John-David-1,Alive,PHI,SF
John-Heimburger-1,Eliminated,JAC,TB
johnjeetsingh-1,Alive,LV,SF
John-Knute-1,Eliminated,DET,TB
john_mac25-1,Alive,JAC,SF
John-Meffert-1,Alive,PIT,SF
John-Meffert-2,Alive,PIT,SF
John-Mohler-1,Eliminated,JAC,TB
JohnMon97-1,Eliminated,PIT,TB
Johnny5-707-1,Alive,JAC,SF
Johnny-B-713-1,Eliminated,JAC,TB
johnnybot-1,Eliminated,JAC,TB
johnnybot-3,Alive,CHI,GB
johnnybot-5,Eliminated,JAC,LAC
johnnybot-23,Eliminated,JAC,TB
johnnyboy-219-1,Alive,JAC,SF
johnnycupcakes-1,Alive,PIT,PHI
johnnyd23-1,Eliminated,JAC,TB
johnnyflorida-1,Eliminated,JAC,TB
johnnyfootball2402-1,Eliminated,DET,TB
johnnyfootball2402-2,Alive,DET,PHI
JOHNNY-H-899-1,Alive,PHI,SF
johnnyheck-1,Eliminated,JAC,TB
johnnyheck-2,Eliminated,PIT,LAC
johnnyheck-4,Eliminated,LV,TB
johnnypatron-1,Eliminated,DET,BAL
johnny_pork-1,Alive,JAC,SF
johnnyred-1,Eliminated,JAC,TB
johnnyrizman-1,Alive,NYJ,SF
JohnnyRosie-1,Alive,JAC,NE
JohnnyRosie-2,Alive,JAC,SF
JohnnyRosie-3,Alive,PIT,PHI
JohnnyRosie-4,Eliminated,PIT,TB
JohnnyRosie-5,Eliminated,PIT,LAC
JohnnyRosie-6,Alive,LV,PHI
JohnnyRosie-7,Eliminated,LV,LAC
JohnnyRosie-10,Eliminated,DET,LAC
johnod-1,Alive,JAC,SF
Johnsondonart-1,Eliminated,JAC,TB
johnwin-1,Alive,DET,BUF
johnwin-2,Eliminated,MIN,TB
johnwin-3,Alive,LV,CIN
johnwin-4,Alive,BAL,SF
johnwin-5,Eliminated,PHI,BAL
johnwin-6,Eliminated,PIT,JAC
johnymag-1,Alive,JAC,SF
Jojich-1,Eliminated,NYJ,TB
Jojich-2,Eliminated,JAC,LAC
jojo919-1,Eliminated,JAC,TB
jojo919-2,Alive,JAC,PHI
jojo919-3,Eliminated,PIT,CHI
jojo919-4,Alive,PIT,DAL
jojo919-5,Eliminated,PHI,TB
jojo919-6,Eliminated,PHI,TB
jojo919-7,Alive,PHI,DAL
jojo919-8,Eliminated,LV,TB
jojo919-9,Alive,DET,BUF
jojo919-10,Alive,JAC,PHI
jojo919-11,Eliminated,LV,TB
jojo919-12,Alive,PIT,BUF
jojo919-13,Eliminated,NYJ,TB
jojo919-14,Eliminated,DET,BAL
jojoc-1,Eliminated,JAC,TB
jojoc-2,Eliminated,JAC,TB
jojoc-3,Eliminated,JAC,TB
jojoc-4,Eliminated,JAC,TB
jojoc-5,Eliminated,JAC,TB
JoJo-Lisa-1,Alive,LV,KC
JoJo-Lisa-2,Alive,LV,KC
jojosharppicks-2,Eliminated,PIT,TB
jojosharppicks-3,Eliminated,PIT,TB
Jomama-435-1,Eliminated,JAC,TB
Jomikeinuk-1,Eliminated,JAC,TB
jomo-1,Eliminated,JAC,LAC
jonandbuddy-1,Alive,JAC,SF
jonas1690-1,Eliminated,PIT,BAL
Jonascoliver-2,Eliminated,JAC,TB
Jonascoliver-3,Eliminated,JAC,BAL
Jonascoliver-4,Eliminated,PIT,TB
Jonascoliver-5,Alive,PIT,SF
Jonasjj-1,Alive,LV,SF
jonathanbakhshian-1,Eliminated,PIT,TB
Jonathan-Bills-1,Alive,JAC,SF
Jonathan-Bills-2,Eliminated,JAC,TB
Jonathan-Bills-4,Alive,PHI,SF
Jonathan-Bills-5,Alive,DET,NE
jonathandiehl-1,Eliminated,JAC,LAC
jonathangaspar-1,Eliminated,JAC,LAC
jonbecker-1,Alive,PIT,SF
jonbiango-1,Alive,PIT,SF
JONBOYJACKSON-4,Alive,PIT,SF
JONBOYJACKSON-5,Alive,PHI,SF
JONBOYJACKSON-6,Alive,JAC,SF
JONBOYJACKSON-7,Alive,DET,PHI
JONBOYJACKSON-8,Eliminated,DET,LAC
JONBOYJACKSON-13,Eliminated,DET,LAC
JONBOYJACKSON-14,Alive,DET,PHI
JONBOYJACKSON-15,Alive,JAC,PHI
JONBOYJACKSON-16,Alive,JAC,SF
JONBOYJACKSON-17,Alive,PHI,SF
JONBOYJACKSON-18,Alive,PIT,SF
JONBOYJACKSON-21,Alive,JAC,PHI
JONBOYJACKSON-29,Eliminated,JAC,LAC
JONBOYJACKSON-30,Alive,DET,SF
JONBOYJACKSON-31,Alive,PIT,SF
JONBOYJACKSON-32,Eliminated,DET,LAC
JONBOYJACKSON-33,Eliminated,DET,LAC
JONBOYJACKSON-34,Alive,DET,PHI
JONBOYJACKSON-35,Alive,DET,PHI
JONBOYJACKSON-36,Alive,PHI,SF
JONBOYJACKSON-37,Alive,PHI,SF
JONBOYJACKSON-38,Alive,PIT,SF
JONBOYJACKSON-40,Alive,JAC,PHI
Jon-Durda-1,Eliminated,JAC,TB
joneseycolorado-1,Alive,JAC,SF
joneseycolorado-3,Eliminated,PIT,TB
jonezy2166-2,Eliminated,JAC,TB
jonezy2166-3,Eliminated,DET,BAL
Jon-G-252-1,Alive,JAC,SF
Jon-G-252-3,Eliminated,PHI,LAC
JonGay27-1,Eliminated,JAC,TB
Jongb35-1,Eliminated,PHI,TB
jongreenspan-1,Eliminated,JAC,TB
Jonniejags-1,Eliminated,LV,TB
Jonniejags-2,Alive,PIT,GB
Jonniejags-5,Eliminated,PIT,LAC
Jonniejags-7,Alive,PIT,PHI
Jonniejags-9,Eliminated,LV,TB
Jonniejags-10,Eliminated,LV,TB
jonny99-1,Eliminated,PIT,TB
jonny99-2,Alive,JAC,PHI
jonnyg23451-1,Eliminated,PIT,TB
JonnyHollywood-1,Eliminated,PIT,TB
JonnyHollywood-2,Alive,JAC,SF
JONNYNOVA-1,Alive,DET,SF
jonnyoil-1,Alive,JAC,SF
Jonnyquickick-1,Eliminated,JAC,TB
Jonnyquickick-2,Eliminated,PIT,LAC
jonnyray66-1,Eliminated,JAC,TB
jonnyray66-2,Alive,PIT,SF
Jon-Olive-Arrow-1,Eliminated,DET,LAC
Jon-Pashkoff-1,Eliminated,JAC,TB
Jon-Pashkoff-2,Alive,JAC,SF
Jon-Pashkoff-3,Eliminated,DET,TB
Jon-R-305-1,Eliminated,JAC,TB
Jon-Wag-2,Eliminated,JAC,TB
JOOPY-1,Eliminated,LV,LAC
JOOPY-3,Eliminated,PIT,TB
JOOPY-4,Eliminated,JAC,TB
JooshM-1,Alive,JAC,PHI
JooshM-2,Eliminated,PIT,TB
Jopeass-1,Alive,DET,BUF
Jopeass-2,Alive,CIN,CAR
Jopeass-3,Eliminated,PHI,LAC
Jopeass-5,Alive,DET,SF
Jopeass-6,Alive,BAL,PHI
JOrange-1,Alive,PIT,BUF
JOrange-2,Eliminated,DET,BAL
Jorbri-4,Alive,PIT,SF
Jorbri-5,Alive,PIT,SF
Jorbri-6,Alive,PIT,SF
jordan1297-1,Alive,JAC,SF
Jordan-917-2,Alive,JAC,SF
JORDANDMOSS-1,Alive,JAC,DEN
jordanduke88-1,Eliminated,JAC,TB
jordanduke88-2,Alive,DET,PHI
jordanduke88-3,Eliminated,PIT,TB
jordanfinci-1,Eliminated,PIT,TB
jordangirardi7-1,Alive,DET,PHI
Jordannjones00-2,Eliminated,JAC,LAC
Jordannjones00-3,Eliminated,PHI,TB
jordanschultz-1,Eliminated,LV,TB
JORDAN-STAGG-1,Eliminated,PIT,TB
Jordanweiss2626-1,Alive,PIT,SF
JOSECFR-1,Eliminated,PHI,TB
joseph-meehan-1,Eliminated,JAC,LAC
Joseph-Mizrahi-1,Alive,DET,SF
josh31315-1,Eliminated,PIT,TB
josh49711-1,Alive,JAC,SF
josh49711-2,Alive,NYJ,SF
joshaddio-1,Eliminated,LV,TB
JoshAllen26-1,Eliminated,JAC,LAC
Josh-Beeson-1,Alive,JAC,PHI
Josh-Beeson-2,Eliminated,PIT,TB
joshblond-1,Eliminated,PIT,TB
JoshC-234-1,Eliminated,LV,TB
JOSHCAPPANNELLI-1,Eliminated,DET,TB
JOSHCAPPANNELLI-2,Eliminated,PHI,LAC
joshlabry-1,Alive,PIT,PHI
Josh-lowery-1,Alive,PIT,PHI
JOSHMILLER36-1,Alive,JAC,SF
joshschneider-1,Eliminated,JAC,TB
joshski-1,Alive,JAC,SF
JOSHUAROCCI-1,Alive,PIT,PHI
JOSHUAROCCI-2,Eliminated,JAC,TB
JOSHWHEELING-1,Eliminated,JAC,TB
JOSHWHEELING-2,Eliminated,JAC,TB
JOSHWHEELING-3,Eliminated,JAC,TB
JOSHWHEELING-4,Eliminated,JAC,TB
JOSHWHEELING-5,Eliminated,JAC,TB
JOSHWHEELING-6,Eliminated,JAC,TB
JOSHWHEELING-7,Eliminated,JAC,TB
JOSHWHEELING-8,Eliminated,PIT,TB
JOSHWHEELING-9,Eliminated,PIT,TB
JOSHWHEELING-10,Eliminated,PIT,TB
JOSHWHEELING-11,Eliminated,PIT,TB
JOSHWHEELING-12,Eliminated,PIT,TB
JOSHWHEELING-16,Alive,PIT,SF
JOSHWHEELING-17,Alive,PIT,SF
joshyates1-1,Alive,PIT,SF
josiahgallegos-1,Eliminated,JAC,TB
Josop123-1,Eliminated,LV,TB
JP-790-1,Eliminated,JAC,TB
Jpalumbo32385-1,Eliminated,JAC,TB
jpbarr04-1,Eliminated,LV,TB
jpbinder-1,Alive,PIT,PHI
jpblades-1,Eliminated,JAC,TB
jpblades-2,Eliminated,PIT,TB
jpblades-3,Eliminated,PIT,LAC
jpblades-5,Eliminated,LV,TB
JPbuckets3-1,Eliminated,LV,LAC
JPbuckets3-2,Eliminated,LV,LAC
JPbuckets3-3,Eliminated,LV,LAC
JPbuckets3-4,Eliminated,LV,LAC
JPbuckets3-5,Eliminated,LV,LAC
JPbuckets3-6,Eliminated,LV,LAC
JPbuckets3-7,Eliminated,LV,LAC
JPbuckets3-8,Eliminated,LV,LAC
JPbuckets3-9,Eliminated,LV,TB
JPbuckets3-10,Eliminated,LV,TB
JPbuckets3-11,Eliminated,LV,TB
JPbuckets3-12,Eliminated,LV,TB
JPbuckets3-13,Eliminated,LV,TB
JPbuckets3-14,Eliminated,LV,TB
JPbuckets3-15,Eliminated,LV,TB
JPbuckets3-16,Eliminated,LV,TB
JPbuckets3-17,Alive,LV,PHI
JPbuckets3-18,Alive,LV,PHI
JPbuckets3-19,Eliminated,LV,LAC
JPbuckets3-20,Eliminated,LV,LAC
JPbuckets3-21,Eliminated,LV,LAC
JPbuckets3-22,Eliminated,LV,LAC
JPbuckets3-23,Eliminated,LV,LAC
JPbuckets3-24,Eliminated,LV,LAC
JPbuckets3-25,Eliminated,LV,LAC
JPbuckets3-26,Eliminated,LV,LAC
JPbuckets3-27,Eliminated,LV,LAC
JPbuckets3-28,Alive,LV,PHI
JPbuckets3-29,Alive,LV,PHI
JPbuckets3-30,Alive,LV,PHI
JPbuckets3-31,Alive,LV,PHI
JPbuckets3-32,Alive,LV,PHI
JPbuckets3-33,Alive,LV,PHI
JPbuckets3-34,Alive,LV,PHI
JPbuckets3-35,Alive,LV,PHI
JPbuckets3-36,Alive,LV,PHI
JPbuckets3-37,Alive,LV,PHI
JPbuckets3-38,Alive,LV,PHI
JPbuckets3-39,Eliminated,LV,LAC
JPbuckets3-40,Eliminated,LV,LAC
JPbuckets3-41,Eliminated,LV,LAC
JPbuckets3-42,Alive,LV,PHI
JPbuckets3-43,Eliminated,LV,BAL
JPbuckets3-44,Eliminated,LV,BAL
JPbuckets3-45,Eliminated,LV,BAL
JPbuckets3-46,Eliminated,LV,BAL
JPbuckets3-47,Eliminated,LV,BAL
JPbuckets3-48,Eliminated,LV,BAL
JPbuckets3-49,Eliminated,LV,BAL
JPbuckets3-50,Eliminated,LV,BAL
JPbuckets3-51,Eliminated,LV,BAL
JPbuckets3-52,Eliminated,LV,BAL
JPbuckets3-53,Eliminated,LV,BAL
JPbuckets3-54,Eliminated,LV,BAL
JPbuckets3-55,Eliminated,LV,LAC
JPbuckets3-56,Eliminated,LV,LAC
JPbuckets3-57,Eliminated,LV,LAC
JPbuckets3-58,Eliminated,LV,LAC
JPbuckets3-59,Eliminated,LV,LAC
JPbuckets3-60,Eliminated,LV,LAC
JPbuckets3-61,Eliminated,LV,LAC
JPbuckets3-62,Eliminated,PHI,LAC
JPbuckets3-63,Eliminated,PHI,LAC
JPbuckets3-64,Eliminated,PHI,LAC
JPbuckets3-65,Eliminated,PHI,LAC
JPbuckets3-66,Eliminated,PHI,LAC
JPbuckets3-67,Eliminated,PHI,LAC
JPbuckets3-68,Eliminated,PHI,LAC
JPbuckets3-69,Eliminated,PHI,LAC
JPbuckets3-70,Eliminated,PHI,LAC
JPbuckets3-71,Eliminated,PHI,LAC
JPbuckets3-72,Eliminated,PHI,LAC
JPbuckets3-73,Eliminated,PHI,LAC
JPbuckets3-74,Eliminated,PHI,LAC
JPbuckets3-75,Eliminated,PHI,LAC
JPbuckets3-76,Eliminated,PHI,LAC
JPbuckets3-77,Eliminated,PHI,LAC
JPbuckets3-78,Eliminated,PHI,LAC
JPbuckets3-79,Eliminated,PHI,LAC
JPbuckets3-80,Eliminated,PHI,LAC
JPbuckets3-81,Eliminated,PHI,LAC
JPbuckets3-82,Eliminated,PHI,LAC
JPbuckets3-83,Eliminated,PHI,LAC
JPbuckets3-84,Eliminated,PHI,LAC
JPbuckets3-85,Eliminated,PHI,LAC
JPbuckets3-86,Eliminated,PHI,LAC
JPbuckets3-87,Eliminated,PHI,BAL
JPbuckets3-88,Eliminated,PHI,BAL
JPbuckets3-89,Eliminated,PHI,BAL
JPbuckets3-90,Eliminated,PHI,BAL
JPbuckets3-91,Eliminated,PHI,BAL
JPbuckets3-92,Eliminated,PHI,BAL
JPbuckets3-93,Eliminated,PHI,BAL
JPbuckets3-94,Eliminated,PHI,BAL
JPbuckets3-95,Eliminated,PHI,LAC
JPbuckets3-96,Eliminated,PHI,LAC
JPbuckets3-97,Eliminated,PHI,LAC
JPbuckets3-98,Eliminated,PHI,LAC
JPbuckets3-99,Eliminated,PHI,LAC
JPbuckets3-100,Eliminated,PHI,LAC
JPbuckets3-101,Eliminated,PHI,LAC
JPbuckets3-102,Eliminated,PHI,LAC
JPbuckets3-103,Eliminated,PHI,LAC
JPbuckets3-104,Eliminated,PHI,LAC
JPbuckets3-105,Eliminated,PHI,LAC
JPbuckets3-106,Eliminated,PHI,LAC
JPbuckets3-107,Eliminated,PHI,LAC
JPbuckets3-108,Eliminated,PHI,LAC
JPbuckets3-109,Eliminated,PHI,LAC
JPbuckets3-110,Eliminated,PHI,LAC
JPbuckets3-111,Eliminated,PHI,LAC
JPbuckets3-112,Eliminated,PHI,LAC
JPbuckets3-113,Eliminated,PHI,LAC
JPbuckets3-114,Eliminated,PHI,LAC
JPbuckets3-115,Eliminated,PHI,LAC
JPbuckets3-116,Eliminated,PHI,LAC
JPbuckets3-117,Eliminated,PHI,LAC
JPbuckets3-118,Eliminated,PHI,LAC
JPbuckets3-119,Eliminated,PHI,LAC
JPbuckets3-120,Eliminated,PHI,LAC
JPbuckets3-121,Eliminated,PHI,LAC
JPbuckets3-122,Eliminated,PHI,LAC
JPbuckets3-123,Eliminated,PHI,LAC
JPbuckets3-124,Eliminated,PHI,LAC
JPbuckets3-125,Eliminated,PHI,LAC
JPbuckets3-126,Eliminated,PHI,BAL
JPbuckets3-127,Eliminated,PHI,BAL
JPbuckets3-128,Eliminated,PHI,BAL
JPbuckets3-129,Eliminated,PHI,LAC
JPbuckets3-130,Eliminated,PHI,LAC
JPbuckets3-131,Eliminated,PHI,LAC
JPbuckets3-132,Eliminated,PHI,LAC
JPbuckets3-133,Eliminated,PHI,LAC
JPbuckets3-134,Eliminated,PHI,BAL
JPbuckets3-135,Eliminated,PHI,BAL
JPbuckets3-136,Eliminated,PHI,BAL
JPbuckets3-137,Eliminated,PHI,BAL
JPbuckets3-138,Eliminated,PHI,BAL
JPbuckets3-139,Eliminated,PHI,LAC
JPbuckets3-140,Eliminated,PHI,LAC
JPbuckets3-141,Eliminated,PHI,LAC
JPbuckets3-142,Eliminated,PHI,LAC
JPbuckets3-143,Eliminated,PHI,LAC
JPbuckets3-144,Eliminated,PHI,LAC
JPbuckets3-145,Eliminated,PHI,LAC
JPbuckets3-146,Eliminated,PHI,LAC
JPbuckets3-147,Eliminated,PHI,LAC
JPbuckets3-148,Eliminated,PHI,LAC
JPbuckets3-149,Eliminated,PHI,LAC
JPbuckets3-150,Eliminated,PHI,BAL
jpeevy-1,Eliminated,PIT,TB
jpelton-1,Alive,JAC,SF
jpfreeman-1,Eliminated,PIT,BAL
JPJPJPJPJP-1,Eliminated,JAC,TB
JPJPJPJPJP-3,Eliminated,JAC,BAL
JPKERNAN92-2,Alive,JAC,PHI
jpmcgavin-1,Alive,JAC,SF
jpmoney55-1,Alive,JAC,SF
jpmoney55-2,Eliminated,PHI,TB
jpnoles-1,Alive,JAC,SF
jpnoles-3,Alive,PHI,KC
jpnoles-4,Alive,BAL,PHI
Jpoh10-1,Eliminated,JAC,TB
JPOneSix-1,Eliminated,PIT,TB
JPOneSix-2,Eliminated,LV,LAC
JPopp221-1,Eliminated,LV,TB
JPots-1,Eliminated,JAC,TB
JPots-3,Eliminated,DET,TB
jr_10-1,Eliminated,LV,TB
jr_10-2,Eliminated,PHI,TB
jr_10-3,Eliminated,PHI,TB
jr_10-4,Alive,PHI,SF
jr_10-5,Alive,JAC,SF
jr_10-6,Alive,JAC,SF
jr_10-7,Alive,JAC,PHI
jr_10-8,Alive,JAC,PHI
jr_10-9,Alive,JAC,PHI
jr_10-14,Alive,PIT,CAR
JR71Ball-1,Eliminated,DET,LAC
JR71Ball-2,Eliminated,JAC,TB
j-rahhhhh-1,Eliminated,LV,TB
jram409-4,Eliminated,PIT,BAL
jram409-5,Eliminated,PIT,BAL
jram409-6,Eliminated,PIT,BAL
jram409-7,Alive,JAC,SF
jram409-8,Alive,JAC,SF
jram409-9,Alive,JAC,SF
jram409-10,Alive,JAC,SF
jrat374-1,Eliminated,LV,TB
jrg21563-1,Eliminated,JAC,TB
JRG612-3,Eliminated,JAC,TB
jrgordo12-1,Alive,JAC,PHI
jrgordo12-2,Alive,PIT,PHI
jrgordo12-3,Eliminated,PIT,TB
jrgordo12-4,Eliminated,JAC,TB
jrichesin-1,Eliminated,DET,TB
jrichesin-2,Eliminated,JAC,CHI
jrichesin-4,Alive,PHI,SF
JRIFF1-1,Eliminated,JAC,TB
JRoper-1,Eliminated,PIT,TB
JRoper-2,Eliminated,LV,TB
JRoper-3,Eliminated,PIT,TB
Jross211-1,Alive,PIT,SF
Jross211-2,Alive,JAC,SF
jrozzinfl-2,Eliminated,JAC,TB
jrsegal8-1,Eliminated,LV,LAC
jrsmith12-2,Eliminated,PIT,LAC
jrt28-1,Alive,CHI,GB
jryanb91-1,Alive,PIT,CAR
jryanb91-2,Alive,PIT,SF
jryanb91-4,Alive,JAC,PHI
jryanb91-5,Eliminated,JAC,LAC
jryanb91-6,Eliminated,JAC,TB
js12491-1,Eliminated,PIT,TB
JS808-1,Eliminated,PIT,LAC
jsalter3-1,Alive,JAC,SF
JSANDERULO-1,Eliminated,JAC,TB
JSANDERULO-2,Alive,DET,PHI
JSANDERULO-3,Eliminated,LV,LAC
JSANDERULO-5,Alive,JAC,LA
jsav555-1,Eliminated,PIT,TB
jsav555-3,Alive,DET,SF
jsav555-4,Eliminated,PIT,LAC
jschoeffler-5,Eliminated,JAC,TB
jschoeffler-6,Alive,JAC,SF
jschoeffler-7,Alive,DET,PHI
JSDS247-2,Eliminated,JAC,TB
JSEAR23-1,Eliminated,PIT,TB
JSEAR23-2,Alive,PIT,SF
JSEAR23-3,Alive,LV,SF
JSEAR23-4,Alive,LV,BUF
JSEAR23-5,Alive,LV,BUF
jselg50-1,Eliminated,PIT,TB
jseyedoc-1,Eliminated,JAC,TB
jshapy8-1,Alive,JAC,SF
JSIG18-1,Eliminated,DET,TB
JSIG18-2,Alive,JAC,SF
jsimono18-1,Eliminated,PIT,TB
jsize-1,Alive,PIT,SF
jslade731-1,Alive,JAC,SF
jsmall28-1,Eliminated,PIT,TB
jsmoothie-1,Eliminated,PIT,TB
JSNOEK-1,Eliminated,JAC,TB
JSNOEK-2,Eliminated,JAC,TB
JSNOEK-3,Eliminated,JAC,TB
jsoro05-1,Alive,MIN,CAR
J-SPER-1,Eliminated,JAC,TB
jstarch99-2,Eliminated,DET,TB
jstarch99-3,Eliminated,LV,LAC
jstatz92-1,Eliminated,BAL,TB
jstende-1,Eliminated,PIT,TB
jstock9-1,Eliminated,PIT,LAC
jstock9-2,Eliminated,JAC,LAC
jstock9-3,Eliminated,JAC,TB
jsw99-2,Alive,JAC,SF
jt1-2,Eliminated,NYJ,TB
jt_1234-1,Alive,JAC,SF
jt_1234-2,Eliminated,JAC,LAC
jt_1234-3,Alive,JAC,PHI
jt_1234-4,Eliminated,DET,TB
jt_1234-5,Alive,DET,KC
jt_1234-6,Alive,LV,SF
jt_1234-7,Eliminated,LV,TB
JT14-123-1,Eliminated,PIT,TB
jt7007-1,Eliminated,JAC,TB
jt7007-2,Eliminated,PIT,TB
jt7007-3,Alive,PIT,NE
jtay80-1,Alive,PIT,SF
jtay80-2,Alive,PIT,SF
jtay80-3,Eliminated,PIT,TB
Jtbrinker-1,Alive,JAC,SF
JTMoney2323-1,Eliminated,JAC,TB
jtrubin13-1,Alive,PIT,SF
JTtheOP-1,Eliminated,PIT,TB
juanandonly821-1,Eliminated,LV,TB
juanandonly821-2,Eliminated,PIT,TB
jubele182-1,Eliminated,DET,TB
judshelton-1,Eliminated,LV,TB
Juice3333-1,Eliminated,DET,TB
Juice-384-1,Alive,JAC,PHI
juicegold-1,Eliminated,PIT,TB
juicegold-2,Eliminated,PIT,LAC
Julius-Pepperwood-1,Eliminated,PIT,TB
Jumanji812-1,Eliminated,JAC,LAC
Jumanji812-2,Eliminated,PIT,CHI
Jumbo-Joe-1,Alive,PIT,SF
jumpfree-1,Eliminated,JAC,TB
jumpfree-3,Eliminated,JAC,TB
jumpfree-5,Eliminated,PIT,TB
jumpfree-6,Eliminated,LV,TB
jumpfree-7,Eliminated,JAC,TB
jumpfree-9,Alive,PIT,SF
jumpfree-10,Alive,LV,SF
jumpfree-11,Alive,JAC,SF
jumpfree-12,Alive,NYJ,SF
Jumpnthefire-1,Alive,PIT,BUF
junglejim-2,Alive,JAC,SF
junglejim-3,Alive,PIT,SF
juniorace-1,Eliminated,PHI,BAL
juniorace-2,Alive,DET,PHI
juniorace-3,Alive,JAC,GB
juniorace-5,Eliminated,LV,TB
jusdog12-1,Eliminated,DET,TB
JusPushn1-1,Eliminated,LAC,
justingberg-1,Eliminated,JAC,BAL
justingberg-2,Alive,LV,GB
Justin-Gravagna-1,Eliminated,JAC,BAL
Justin-Gravagna-2,Eliminated,PIT,BAL
Justin-H-807-1,Eliminated,LV,TB
JUSTINHUGEL-1,Eliminated,PIT,TB
JUSTINHUGEL-2,Alive,JAC,PHI
Justin-L-1,Alive,JAC,PHI
justinleith-1,Alive,PIT,SF
justinloose-2,Alive,JAC,CAR
Justin-o-327-1,Eliminated,JAC,TB
Justin-o-327-2,Alive,LV,CAR
Justin-o-327-3,Eliminated,PIT,TB
Justin-o-327-4,Alive,LV,CAR
JUSTIN-PICKUP1-1,Eliminated,JAC,BAL
Justin-Potter-1,Eliminated,PHI,LAC
Justis-G-3,Eliminated,JAC,TB
justk09-1,Alive,DET,SF
justk09-2,Alive,PIT,SF
justsean-2,Eliminated,JAC,TB
justsean-3,Alive,PHI,SF
jvd-1,Eliminated,JAC,TB
jvd-2,Alive,PIT,SF
jvosburg-1,Alive,JAC,SF
jw1212-1,Alive,LV,SF
jw1212-2,Alive,LV,CAR
jw1212-3,Alive,LV,LA
jw1212-4,Eliminated,LV,LAC
jw1212-5,Alive,PIT,SF
jw1212-6,Alive,PIT,CAR
jw1212-7,Alive,PIT,LA
jw1212-8,Alive,PIT,KC
jw1212-11,Alive,DET,SF
jw1212-12,Alive,DET,LA
jw1212-13,Alive,PHI,SF
jw1212-14,Eliminated,PHI,TB
jw1212-15,Alive,JAC,SF
jw1212-16,Alive,JAC,LA
jw1212-17,Alive,CIN,CAR
jw1212-18,Alive,MIN,SF
jw1212-19,Alive,MIN,CAR
jw777-1,Eliminated,JAC,TB
JWalkerBlue-6,Eliminated,PIT,BAL
JWAMMES-1,Eliminated,PHI,TB
JWD1234-2,Alive,JAC,SF
jwieties-1,Eliminated,JAC,TB
Jwils29-1,Eliminated,LV,LAC
Jwils29-2,Alive,PIT,PHI
jwoody93-2,Eliminated,JAC,TB
jwoody93-3,Alive,DET,SF
Jyaker23-2,Eliminated,PIT,LAC
Jyaker23-4,Eliminated,PIT,LAC
jyoung-1,Eliminated,PIT,TB
jyoung-2,Eliminated,JAC,LAC
jyoung-3,Alive,JAC,SF
K1ngJay-1,Alive,PIT,SF
K3LCE-1,Alive,DET,SF
k3mby-1,Alive,JAC,SF
k3mby-2,Alive,JAC,SF
k3mby-3,Alive,JAC,SF
k3mby-4,Alive,JAC,SF
k3mby-5,Alive,JAC,SF
k3mby-6,Alive,JAC,SF
k3mby-7,Alive,JAC,SF
k3mby-8,Alive,JAC,SF
k3mby-9,Alive,JAC,SF
k3mby-10,Alive,JAC,PHI
k3mby-11,Eliminated,JAC,TB
k3mby-21,Eliminated,DET,TB
k3mby-22,Eliminated,DET,TB
k3mby-23,Eliminated,DET,TB
k3mby-24,Eliminated,DET,TB
k3mby-25,Eliminated,DET,BAL
k3mby-26,Eliminated,DET,BAL
k3mby-27,Alive,DET,SF
k3mby-28,Alive,DET,SF
k3mby-29,Alive,DET,PHI
k3mby-30,Alive,PHI,SF
k3mby-31,Eliminated,PHI,LAC
k3mby-32,Alive,CIN,SF
k3mby-33,Eliminated,CIN,TB
k3mby-34,Alive,PIT,SF
kabusa80-1,Eliminated,PIT,TB
kabusa80-2,Eliminated,PIT,TB
kabusa80-3,Eliminated,PIT,TB
kadenmatthews-1,Eliminated,LV,TB
Kaeppy-1,Eliminated,JAC,LAC
kafisk-1,Eliminated,JAC,TB
kageyb-1,Eliminated,JAC,TB
kahuna8-1,Alive,JAC,SF
kaishds-1,Eliminated,JAC,TB
KALIFORNIA9-1,Eliminated,JAC,TB
kalookala92-1,Eliminated,JAC,TB
kamikaze-1,Eliminated,CIN,TB
kamikaze-2,Eliminated,CIN,TB
kamikaze-5,Eliminated,PIT,TB
kamikaze-6,Alive,PIT,SF
kamikaze-7,Alive,LV,SF
kamikaze-8,Eliminated,LV,LAC
